,Turn,Text,True,Pred
486,0,"I'll accept $143, again I have to pay for shipping.",4,6
487,0,I can't go above 138. I think an 8% depreciation is fair for a used and open product,3,2
488,0,Hello,0,0
489,0,hi,0,0
490,0,Are you interested in the bike?,0,0
491,0,"Yes very, How old is it?",5,5
492,0,Its 2 years old but it's a rare classic edition with only a limited number of them ever made. My asking price for it is 800.,0,0
493,0,I was hoping to get it closer to 360...,4,4
494,0,Wow that's pretty low for a limited edition. I think it might be fare to meet you half way. The lowest I can absolutely go is 600 final offer,3,3
495,0,"I really don't think I can afford that, my best  and most I can afford would be 500.",3,7
496,0,Sorry I just cant let it go for that low. Sorry we couldn't reach a deal.,3,3
497,0,"me too , good luck.",0,0
498,0,hi,0,0
499,0,hello,0,0
500,0,i would like to know if you are interested to sell it for $600,4,4
501,0,600 is kind of low. It's a really good bike,4,2
502,0,ok i can buy it for $650. that is the good price,4,4
503,0,I recently put in touring tires,2,6
504,0,what are you expecting,0,0
505,0,I should keep the tires and then just sell you the frame for 650,6,6
506,0,that is funny and smart of you.,0,0
507,0,Just saying,0,0
508,0,ok what is the last price,0,5
509,0,715,3,0
510,0,sounds good to me,0,0
511,0,ok,0,0
512,0,Hi I am interested in your DB Response and toppeak quick track mtx,0,0
513,0,"Alright great, I'm asking 120 for it. It's not very old and is in great condition.",0,0
514,0,2009 is somewhat old have you used it yourself?,5,5
515,0,"Of course, I've been the only owner. It works great, and has been stored in a garage. It's never sat outside.",0,0
516,0,ok would you accept $100 for it?,4,4
517,0,"Woah I don't think I could go that low, how about $111.",4,4
518,0,that is a bit much I am willing to do $106,4,4
519,0,"Meet me in the middle at $108, and deal.",4,4
520,0,sure that sounds great $108,0,0
521,0,Ok thanks.,0,0
522,0,Hello. How can I help you?,0,0
523,0,"Hi, I am interested in the apartment",0,0
524,0,Sure. Do you have any questions?,0,0
525,0,Is it available any sooner than the 10th?,5,5
526,0,No sorry its not available sooner,0,0
527,0,How close is it to town?,5,5
528,0,Its in town and in a very convenient location with everything around the corner,0,0
529,0,does it come furnished?,5,5
530,0,Yes it does,0,0
531,0,"the price is a little out of my range, I'm willing to pay $2480",7,7
532,0,"I am sorry but 2480 is very low for what you are getting back. There is a pool, fitness center, clubhouse, and lots of stuff that you're getting with it. I can give it to you for $2700 nothing lower than that",2,2
533,0,"Ok, that sounds fair",0,0
534,0,Great then we have a deal! Thanks for choosing us!,0,0
535,0,"Hello, are you looking to rent out my inlaw?",0,0
536,0,Yes. Would $900.00 be agreeable?,4,0
537,0,"No, I'm afraid $900 would be far too low. This is in a very desirable area of Oakland, and it even comes with a shared on site laundry.",2,2
538,0,"Then, how about $1,000.00? I'm on a very strict budget, but I need something right away. I'm very quiet, I always pay on time and I have no pets.",7,7
539,0,"That's closer, but I still think $1400 would be a more fair price. I forgot to mention another great benefit of this rental. Your private entry leads to the apartment above the garage, and the garage gets used every night for some local teens to practice their rock music, so it's like you get a free concert every night :)",4,2
540,0,That wouldn't be good for me because I'm not a rock fan. But it does look very pleasant and it's close to where I work so I'll offer $1100.,2,2
541,0,"Okay, maybe this will sweeten the pot. The shared laundry is only ever used by me, since I live in the main unit, and I only ever use the washing machine to wash my g-strings (I'm a male exotic dancer) so you'll have free reign in the laundry room every weekday. I think that alone is worth $1250.",6,2
542,0,"If you don't mind if I play my collection of barbershop quartet cds rather loudly, so as to help drown out the rock music, I'll consider $1200.",6,0
543,0,"Okay, I'll take that deal.",0,0
544,0,Agreed.,0,0
545,0,"Okay, I look forward to practicing my poll dance moves to your music :)",0,0
546,0,I'm interested in your leather sofa. I think it would look great in my living room. Would you take $243?,4,4
547,0,"It is actually a sofa and loveseat, so I can't go that low.  They come from a smoke free and pet free home.  I could go $300",4,2
548,0,Is it soft?,5,5
549,0,Yes and very comfortable,0,0
550,0,"I have a bad back, so I don't want to sink down too far. Would you take $250?",4,4
551,0,You only came up $7?  I tell you what.  I will deliver it to you and $275 is the lowest I can go.,6,6
552,0,Does it clean easily?,5,5
553,0,"Yes, $275?",4,0
554,0,"Could you deliver it today? And could you put it in my house, please? I'm 85 years old.",6,6
555,0,"Yes, no problem, so $275 it is then",0,0
556,0,That'll be fine.,0,0
557,0,HI I would like the bike for my niece.,0,0
558,0,"ok, i'm the potential buyer right?",0,0
559,0,"yes sorry ,",0,0
560,0,that's ok.  I noticed there are no hand brakes.  How old is the bike?,5,5
561,0,"it's almost two years, and the breaks activate when she reverses it",0,0
562,0,"hmmm, two years old is used.  I can offer you 30",4,2
563,0,"trust me *i can show you on skype, is still looks brand new, 40 and you'll never regret it, is it for your niece ?",2,2
564,0,"It's for my granddaughter and I know how hard she rides her current bike - kids are kids, the best I can do is 34 and that's my final offer.",3,3
565,0,"ok for 34 but you will have to come and pick it up , fair enough ?",6,6
566,0,"sure, I'll pick it up.  34 it is.",0,0
567,0,"Cinnamon apartments, may I help you?",0,0
568,0,"Hi, I am very interested in the apartments you have for rent.",0,0
569,0,Will it be just for you or are you going to be moving in with someone else?,0,0
570,0,It would be me and my daughter she is 12.,0,0
571,0,Oh that's excellent. She'll love the neighborhood. I'm asking $2150 for a 2 bedroom with excellent light.,0,0
572,0,"They sound really nice, are there any other amenities like a pool or anything like that?",5,5
573,0,"Yes we have a community pool for the tenants, it's right in the center of the building, where most places have a courtyard. There is also a small gym near the laundry room.",0,0
574,0,"Oh wow nice!  Being a single mom and all the rent is just a little high for me, is it negotiable at all?",7,7
575,0,Let's see what we can do. Where are you coming from? Has your daughter been enrolled in school yet?,4,0
576,0,"Yes we already live in the area, that's why I'd like to keep her in the same district and the location of the apartments is perfect. I could afford $1978 for rent if that is possible. I'd be willing to take a smaller unit.",4,6
577,0,"I'm sorry but I'll have to insist that you stay in a two bedroom. Those are the rules with children. It's very important to use all of the rooms as intended here at Cinnamon Apartments. However, you mentioned the pool earlier. Do you enjoy swimming?",3,0
578,0,"Yes we do. I would still like a 2 bedroom, but I'd be willing to do without the wall to wall closets and breakfast bar.",4,6
579,0,our only available units have both of those amenities. would you be willing to teach senior citizens water aerobics once a week?,6,0
580,0,"Sure, that sounds like something I could do.",0,0
581,0,great! I could tell you were into fitness. Yes we really need a leader for our troupe. We're called the Soaking Seniors and we haven't had a good workout in over a month! What can you pay again?,0,0
582,0,I can afford around $1978,0,4
583,0,"That's perfect, we have a deal. Let me know what day and time you are able to hold the class. If you can maintain it then your rent can stay at 1978. The Seniors eat supper at 7 and go to bed at 8:30 so no latenight classes!",6,0
584,0,"Awesome, thank you!",0,0
585,0,how are you,0,0
586,0,"Hello, I'm great.  I'm interested in your apartment, can you tell me how many square feet it is?",5,5
587,0,100 sq',0,0
588,0,"Wow, that's much smaller than I thought.  And it does not have a washer/dryer inside the unit?  Is it shared with the other people in the complex?",1,5
589,0,"Yes they are shared.  I am willing to lower the price a little, make me an offer",4,0
590,0,"Okay, will you take $900? 100 square feet is just much smaller than I anticipated but I guess I could squeeze my bed in there if you'll drop the price a bit.",4,6
591,0,I can go to about $1300 but that is probably my lowest.  The location is amazing,3,3
592,0,"Yes I see that the location is great, does that 100 square feet include the bathroom or is that additional square footage?",5,5
593,0,"Sorry, I meant the bathroom is 100 sq ft :)  total is about 500 sq ft",0,0
594,0,"Ohhh okay, that's much better.  I was a little concerned!  Okay, how about will you take $1200 for it and I will bring the money and ID to apply today?",4,6
595,0,"Sounds good, $1200",0,0
596,0,Hello. I just saw your posting. Can you tell me is this all in working order?,5,5
597,0,"Hello, yes everything works fine. Its brand new never used.",0,0
598,0,And the mount is still good?,5,5
599,0,"Yes, and the mount is still good",0,0
600,0,Would you be willing to come down a bit on the price at all? If so what would you be comfortable with offering for it?,4,4
601,0,Whats your best offer? And I'll tell you if i can drop it,0,0
602,0,11 would work for me. I'd feel good at that price. Is that okay?,4,4
603,0,11 works fine for me=),0,0
604,0,Great thank-you!,0,0
605,0,Your very welcome,0,0
606,0,"Hello, how big is the mirror?",5,5
607,0,"Hi. Its 51 inches tall, 29 1/4 inches  wide.  Nice size",0,0
608,0,Does it have any defects and is it framed in the same material as the table?,1,1
609,0,No defects. It's in great condition.  Yes the frame matches the table exactly,0,0
610,0,That's awesome. I see you have it listed for $70 but I see a few marks on the table. Would you be willing to accept $35?,4,4
611,0,35 is a bit low for 2 items.  How's 50?,4,4
612,0,Well I can't see the mirror so I'm taking your word on the condition. How about $45 for my good faith?,4,4
613,0,Make it 47 and we have a deal,4,3
614,0,Okay. That sounds good to me,0,0
615,0,Great. Let me know when you want to pick it up.,0,0
616,0,Hello. I need to get rid of this item asap. Are you interested in it/,0,0
617,0,Yes very much.Do you know how much it would cost to fix it?,1,5
618,0,"I think fixing it would cost $50, so I could subtract that from the asking price, if you'd like.",0,0
619,0,Whats your bottom dollar on it?,0,5
620,0,"I'd like to sell it for $225. Or, I could do I could do it for $250 and deliver it to you tomorrow.",6,6
621,0,Well I can come get it and getting it fixed should knock down the price too.How about 200?,4,6
622,0,You want 200 and I want 225. Let's meet in the middle at 212.50. We can say 212. That way we both get what we want. How does that sound?,4,4
623,0,You couldn't let it go for 210?,4,4
624,0,I'm trying to meet in the middle with 212,4,4
625,0,Alright I'll talk to you tomorrow and come get it.The price seems fair enough for a one owner and non smoking.So 212?,0,2
626,0,Correct. Please make an offer!,0,0
627,0,i'm motivated to sell. make an offer.,0,0
628,0,Sounds like a plan! Do you have any questions about the table?,0,0
629,0,You're the buyer. I'm the seller. you have questions for me,0,0
630,0,Yes my apologies! Is the table used?,1,5
631,0,Yes. It's used. But in a very nice condition still. sturdy and structurally sound. I say 100 is a good price,0,0
632,0,I would never pay the list price for a used table. How about $50?,4,2
633,0,it's an oak table. oak is an expensive wood because it's so dense and heavy. makes for great furniture wood. I'll go as low as 80 but that's about it.,2,2
634,0,"I will pay $70, under the condition that I will come and pick up the table! Is that ok with you? You wont have to pay for shipping or the cost of gas.",6,6
635,0,"75, you come and pick it up. then that's a deal",6,6
636,0,Ok sounds like a plan! Will you polish it nicely for me?,6,0
637,0,"no, I won't polish it. it's sold as is",3,0
638,0,Ok perfect! You are a great salesman. Thank you,0,0
639,0,"Hi, any questions about the listing?",0,0
640,0,"Yes, how old is the lamp?",1,5
641,0,"I received it as a gift recently. It's practically new, as stated in the advert.",0,0
642,0,What is your asking price?,5,5
643,0,"$80 is a price that is fair and reasonable as I paid quite a bit more for this ruffled lamp. It's stylish, functional and a great deal",0,0
644,0,I would be interested at a slightly lower price. I would be happy to come and pick up this item from a place most convenient for you for a small discount of 7 dollars.,6,6
645,0,"I can drop 5 dollars, not a whole 7. I think if I sit on this longer I could probably get my full asking price so if you wanna do a 5 dollar discount we can, otherwise, no.",4,6
646,0,That's a hard bargain. So are you saying you're willing to do a price of $75 on the condition I come to you to pick it up?,4,6
647,0,Exactly. Is $75 good?,0,0
648,0,"Hm, well I was going to use that extra 2 dollars to buy my wife a very well deserved 10 year anniversary gift. However I think this lamp will make us both happier. I can't let it go. You have a deal!",0,3
649,0,Hello,0,0
650,0,"Hello, what can you tell me about this item?",5,5
651,0,I'm selling a GoPro Hero 3 black edition with a waterproof case. It has an 8g memory stick and the charging cable. It is in excellent condition and works perfectly!,0,0
652,0,Does it come with the original box?,5,5
653,0,Sure does! I didn't really use it much. I've only had it for a few months.,0,0
654,0,What are you asking for it?,5,5
655,0,"Well, they retail for around $379. It is slightly used so I'm asking for $130",0,0
656,0,Will you deliver it?,5,5
657,0,Yes. The $130 includes shipping!,0,0
658,0,I will pay you 98 for it and I will come pick it up.  Since it doesn't come with a warranty I dont want to risk paying to much.,6,6
659,0,"Hmm, 98 is a bit too low for me. I'm looking to get back some of my money here. The item is basically brand new. How about $120?",4,2
660,0,will you throw in a warranty with it?,6,6
661,0,It's still under warranty. I've only had it for 3 months and I believe the warranty is good for 2 years.,0,0
662,0,Ok deal,0,0
663,0,Do you have any questions about the vehicle?,0,0
664,0,"Good morning, I am interested in your car but would like to know if you have all of the service records on it.",1,5
665,0,That can be provided with the car.,0,0
666,0,Mainly interested in seeing the oil change and tune up service records from 2007 to present.,1,0
667,0,"We would be able to provide that, would you like to make an offer?",0,0
668,0,oh yes but just one more question.  Have you ever driven it cross-country i.e. to another state?,5,5
669,0,"No, it was only used locally and for short trips to beach or mountains.",0,0
670,0,That's good!  I am looking to spend $13500,4,4
671,0,"That's very low for great condition of the car, which has been kept up to date with all maintenance. How about we meet in the middle. $15500?",2,2
672,0,"I would not mind paying that much for this car, unfortunately I have to keep a budget so I cannot go too much over can you let me have it for $14500?",7,7
673,0,Deal.,0,0
674,0,I was wondering if the binoculars were still available?,0,0
675,0,What can you SEE paying for these great binocs?,0,5
676,0,Would these be ok for looking at my neighbors? I think those kids are up to no good.,5,5
677,0,Yes and you can even hook up to wifi and works in night too,0,0
678,0,"This sounds perfect. I would like to offer $250. I'd love to offer more, but those kids stole my money.",7,7
679,0,could you do $380?,4,4
680,0,"Not really, I could probably come up to 275?",4,4
681,0,how about $300 and we have a deal? You can take a pic of those snot nosed brats and nail them!,4,4
682,0,I'll pay $300 if you can show me how to use them.,6,6
683,0,great!,0,0
684,0,Don't miss out on this great cottage!,0,0
685,0,I like how it looks but how is the interior? What kind of floors does it have? What condition is it in?,5,5
686,0,"It is quite small inside, but very cute. The floors are harwood. And it is in very nice condition.",0,0
687,0,How small is it exactly? What's the square footage?,1,5
688,0,"I'm actually not sure what the square footage is sadly. It just has two bedrooms, a bath, and it also has a guest cottage in the back.",0,0
689,0,Okay well I see similar properties going for much less near that address. Can you negotiate the price?,1,4
690,0,I would be able to go lower just not a huge amount.,4,2
691,0,Can you do 2000? That's the market price right now in that neighborhood.,4,2
692,0,That is a little too low for me. I'd be willing to go down to 2500.,4,4
693,0,2400 and we have a deal! :),4,3
694,0,You have a deal then!,0,0
695,0,"Hello, I have some questions about the unit you have listed...",0,0
696,0,Sure and I have some anwsers. Go ahead!,0,0
697,0,Great.  Can you tell me first about some of the amenities you think are the best part of this unit?,5,5
698,0,The kitchen comes with stove and fridge and it's really large. Garbage and water are included! It's super sunny in there and has a large closet. Bonus!,0,0
699,0,Great.Are you willing to negotiate on the price at all?,4,4
700,0,Of course,0,0
701,0,Great. The list price is out of my budget...,7,7
702,0,What is your first offer and we'll go from there.,0,0
703,0,I think I would like to be able to start at 1500,4,4
704,0,Guess what? It's your lucky day. That's the lowest I am offered to go. Would you like to move in at 1500 a month? It is a one year lease term. Is that possible for you?,0,3
705,0,"Yes, that sounds great.",0,0
706,0,Hello,0,0
707,0,welcome. it's a nice location. walk to school. 2 bedroom find a roomate. perfect for a couple.,0,0
708,0,what does the 2425 include? Does that include all utilities etc?,5,5
709,0,"yes, water, trash, all included in the rent, but you have to pay for your electricity.",0,0
710,0,the other ad was also for a 2 bedroom but it was only 1800. Can you match that price?,1,2
711,0,"180... yikes. it must be in the ghetto. thre's no way i can do that. tell you what, if you sign the 1 year lease, i'll let you have for 2300/ month.",6,6
712,0,What if I sign a 4 year lease I plan to put down roots. I can go up to 2000 but that's really the most I'd be able to spend.,6,6
713,0,you know what? that's a deal i can do. 2000/mo for 4 years deal.,0,4
714,0,whoa. man. why did you leave?,0,1
715,0,system glitch,0,0
716,0,oh is this the same person who made 4 years lease deal?,0,5
717,0,yes,0,0
718,0,ok we have a deal.,0,0
719,0,2000?,0,4
720,0,yep,0,0
721,0,Hi are you interested in my apartment?,0,0
722,0,"Hey, this place sounds nice, but a little bit out of my price range. Why should I pay so much for it?",7,7
723,0,East Davis is a very popular right now and this price is pretty consistent with other similar units in the area. There are two bedrooms and two baths so there is plenty of space for two roommates!,0,2
724,0,What's in the area?,5,5
725,0,"Plenty of cafes, restaurants, and shopping all within 5 blocks! It's a very hot area right now.",0,0
726,0,How does $1200 a month sound?,4,4
727,0,"I wouldn't be able to take $1200. Like I mentioned, similar units in the area are going for more.",4,2
728,0,I can't go any higher than $1600 without having to find a very fortunate roomate.,3,3
729,0,I'll take $1600.,0,0
730,0,Deal,0,0
731,0,Hello,0,0
732,0,"Hey, is your car still for sale?",0,0
733,0,"Yes, definitely. And it is a great one. Runs perfectly. CARFAX one owner. No accidents. Bluetooth Media.",0,0
734,0,"Hmm, that sounds great!  How much do you want for it?",0,0
735,0,"I would like 13,500 for it. But I am willing to negotiate on that but can't come down too much.",0,4
736,0,"Well, it says on the ad it has 100k miles on it.  It's a nice car but that's quite a bit, honestly.  And it's already 6 years old",1,2
737,0,"That is the dealership maintenance package which is good up to 100,000 miles. The car only has 34,000 miles on it and is a BMW i series.",2,2
738,0,"Oh, I see I need to work on my reading comprehension.  Well, I only have 10000 right now",7,7
739,0,"The Kelley Blue Book value is 16,500 so I would need at least 12,000 and I can give you a month to come up with that.",6,4
740,0,If you fill it up before I get it I'll do it.,6,6
741,0,Are you interested in my phone case?,0,0
742,0,Yes would you be willing to lower the price to $10?,4,4
743,0,I cannot go that low.  Could you do $15?,4,4
744,0,I have cash in hand and I can pick it up today. The highest I can go is $12.,6,6
745,0,Sorry I cannot go any lower than $15.,3,3
746,0,Can you meet me half way so I don't have to drive so far? I can do $15 then.,6,4
747,0,Where are you located?,0,0
748,0,I'm in Downtown,0,0
749,0,Awesome.  I have somewhere to be in that area later today so we can meet up.,0,0
750,0,Ok great. Let's meet at 4PM. $15 thanks my man,0,0
751,0,Hi I am interested in your apartment is it still available?,0,0
752,0,yes it is,0,0
753,0,Great could you tell me a little more about it.  How many bedrooms? Are there any utilities included.  What about washer and dryer?,5,5
754,0,Yes utilities are included and there are 2 bedrooms,0,0
755,0,How about the security deposit and washer and dryer?,5,5
756,0,washer and dryer is included the security deposit is 750,0,0
757,0,Ok sounds great.  If I sign a 2 year lease could we get this done for $2000 a month?,6,6
758,0,Hmm what about 2350,4,4
759,0,My max limit is honestly 2100 unless you have a gym then I could go as high as 2200,6,3
760,0,Actually i do have a gym and a balcony also,0,0
761,0,Ok so can we do 2200?,4,4
762,0,deal,0,0
763,0,Hi.  I see you are interested in the one bedroom apartment for $2070 per month.,0,0
764,0,Yes. Is it furnished?,5,5
765,0,No.   It is not furnished but it has a new renovated kitchen with quartz countertops and stainless steel appliances.,0,0
766,0,Is there a deposit?,5,5
767,0,The deposit is one month rent.,0,0
768,0,I've looked at other places similar to this for 1600.,1,0
769,0,This apartment is located in a more convenient location.  It is close to the shopping district in Pleasant Hill and Walnut Creek.  It is also very close to I-680 and Highway 24.  I am able to include an underground parking spot with this price.,6,6
770,0,I just visited a unit near hear with parking for 1800,1,2
771,0,I am willing to come down to $1900 and include parking.  It is a newly renovated apartment though with all new appliances.,6,2
772,0,Does this include the parking space?,6,5
773,0,Yes.  I will include parking with that price.,0,6
774,0,OK. I will take it. Thanks.,0,0
775,0,That's a beautiful bike. How old is it?,5,5
776,0,It's 5 years old.,0,0
777,0,Is there any damage to the bike?,1,1
778,0,"Nope, it's in great condition.",0,0
779,0,"Could I possibly take it on a test drive? If it's too big for you, I want to make sure it would be a nice size for me.",0,5
780,0,"The frame is designed for someone 5'7"" to 5'9"". Does that seem like it will work for you?",0,0
781,0,It sounds perfect. Are there any warranties left on the bike or its accessories?,1,5
782,0,"They are no longer under warranty, but I've never had a problem with the bike.",0,0
783,0,"Ok. Well, I'm interested. Would you accept $140?",4,4
784,0,"$140 is too low for me, would $175 be feasible for you?",4,4
785,0,"I actually don't have that much to put into a bike at the moment, but I could do $165, and I'll take it off of your hands with cash. How does that sound?",6,6
786,0,I could do $170 in cash.,4,6
787,0,"Ok, sounds like a deal!",0,0
788,0,Great!,0,0
789,0,Hi,0,0
790,0,Hello!  Does this phone come with a case or screen protection?,5,5
791,0,No it doesn't but I would be happy to give you one. I can give you both for $280,6,0
792,0,Great...is the phone used?  How'sx the condition of the case?,1,5
793,0,"Its used but it is as new and the condition of the case is brand new. The phone is silver color and has 32 gig memory. I used it for a few months and then wanted to get a new one, so selling this one.",0,0
794,0,Is the Sprint contract in effect?  How long is left on it?,5,5
795,0,Yes its in effect and has about 2 years left,0,0
796,0,I like the phone but it is a bit above my budget.  How about $100 off and I'll pick it up with cash?,6,6
797,0,I can give it to you for $200 that's what I can do.,4,3
798,0,How about splitting the difference and I'll bring you a coupon for Starbucks?  $196?,6,6
799,0,I can last do only $200 that's all I can offer.,3,3
800,0,Okay...I can do that!,0,0
801,0,Great!,0,0
802,0,"hello, would you take 10k for this?",4,4
803,0,"No, I'm sorry that is just too low for a car in this condition",2,2
804,0,I see you are selling at the blue book value. what is your bottom dollar?,4,5
805,0,Here's the deal. If you can meet up with me tomorrow morning and we take care of the paperwork. I can let it go for 19000.,6,6
806,0,"If you can let it go for 15000, you have a deal.",4,4
807,0,"18500 and I'll have it detailed, full tank of gas, everything ready for you to take off with immediately",6,6
808,0,"No, that is still too high. 16,000 is about as high as I want to go.",3,3
809,0,"16,000 cash in hand?",6,6
810,0,"Yes, cash in hand.",0,0
811,0,done,0,0
812,0,"Ok, great! We have a deal!",0,0
813,0,"yes, see you tomorrow then",0,0
814,0,Hello!,0,0
815,0,is it new are used,5,5
816,0,"Bed is used, but in very good condition!",0,0
817,0,smoke free and pet free house,5,5
818,0,"This is coming from a smoke free, pet free and child free home. No stains and less than a year old.",0,0
819,0,any chip  dent,1,0
820,0,No damage to the wood at all. Super comfortable mattress.,0,0
821,0,would you take any less,4,4
822,0,"I would be willing to drop it, but not much because it's still pretty new. I could do $135",2,2
823,0,if i pick up to day would you do 120,6,6
824,0,If you pick up today $120 would work.,6,6
825,0,deal,0,0
826,0,hi,0,0
827,0,Hi I see that you have a privacy Tent for sell,0,0
828,0,"Yes, it is a great tent at a great price! Are you interested?",0,0
829,0,I definitely am interested...how long have you had the tent?,5,5
830,0,I only used t a few times last summer. I upgraded and would like to pass this one on.,0,0
831,0,Is there anything wrong with the tent?,1,1
832,0,Nothing! No rips or tears. It is is mint condition!,0,0
833,0,Awesome! Would you take any less than $15?,4,4
834,0,"I would really like to get rid of it soon, how about12 and you come get it today?",6,6
835,0,That sounds like a deal,0,0
836,0,"Hi,I am interested. Does it come from a pet and smoke free home?",5,5
837,0,HELLO,0,0
838,0,Can you unlock it?,5,5
839,0,yes it comes from a petfree and smokefree home. it is locked for Sprint,0,0
840,0,"With it being locked that means it will be more legwork with me,so I am coming in at a flexible offer at $80",4,2
841,0,it is in brand new condition i can sell it for 90,2,2
842,0,"Yes,but than I have to pay someone to unlock it,so how about $85?",2,6
843,0,"Ok, but I will only accept cash and you must pick up. Is that ok?",6,6
844,0,Sounds good. I will pick it up tonight ok?,0,0
845,0,Sure!,0,0
846,0,Hello,0,0
847,0,"Hi there, I saw your ad",0,0
848,0,Were you interested?,0,0
849,0,"Yes, but it is a bit out of my price range. I have decent credit and plenty of references, is there any way we can bring the price down",7,7
850,0,What is your price range.  The apt has great perks including location.,0,2
851,0,well...I really can't go much above 5000,3,3
852,0,I am asking $9495.  Thats barely half of asking price.I really cannot go that low.  You would have to come up.,4,2
853,0,What if I doubled the deposit? I could do 6000 and pay the first month in advance?,6,6
854,0,"Thats still just too low for this location.  It is 5 bedrooms and 2 blocks from Berkeley.  I could go down to $8,000.",2,2
855,0,I just really don't think it's going to work out. Thank you for your time though!,4,0
856,0,"Hello, are you interested in these apartments?",0,0
857,0,Hello. Yes I am. How many bedrooms?,5,5
858,0,Most of our available units have 3 bedrooms. There are a limited number of singles available.,0,0
859,0,Thanks. How many baths in the 3 bedroom apartments?,5,5
860,0,"They have 2 full baths, with nice soaking tubs and a shower in them.",0,0
861,0,Great. Would you accept $975?,4,4
862,0,These are newly rennovated and I cannot go that low. Could you do $1500?,2,2
863,0,"I'm sorry, but I can't do $1500. Would $1200 work for you?",4,7
864,0,"I could do $1300, but cannot go any lower for these!",3,4
865,0,That will work.,0,0
866,0,"HI, i have a few quations about the sofa",0,4
867,0,"Ok cool,  shoot.",0,0
868,0,what color is the italian leather?,5,5
869,0,The Italian Leather Sofa is very light grey color,0,0
870,0,would you be able to delliver it?,5,6
871,0,For a small fee I can deliver it as long as your within a 20-30 mile radius of where I posted the Ad,6,0
872,0,"exellent, can I offer you 375 for the sofa and I will pay you 25 for delivery? so 400$",6,6
873,0,I wanted to run it by you and see if you were interested?     I have (same color same set)  have an authentic Italian Leather  Recliner and 2 Leather square sofa pillows. . . . .   I will sell the WHOLE set to you for $500 and will deliver the items to you safely for FREE?     :),6,6
874,0,that sounds great. you got a deal,0,0
875,0,Sweeeet.,0,0
876,0,I am interested in this. Its just wow. Can you tell me about its location?,5,5
877,0,Absolutely! It's on 3185 Garrity Way in Richmond. It's got beautiful views of the bay and is around a lot of community activites. You can find nature here and you're only 7 miles away from some giant shopping areas. It's the best of both worlds.,0,0
878,0,That's good and is it fully furnished?,5,5
879,0,These are partially furnished and fully renovated units.,0,0
880,0,Great. I am really interested but the price is just holding me back,4,7
881,0,I am willing to give you some wiggle room as long as it's reasonable. Also if you sign a longer lease agreement I can move the price down a bit.,6,6
882,0,Would you be willing to accept 2097?,4,4
883,0,I think we could easily make that work.,0,0
884,0,Great! So deal?,0,0
885,0,Yes! You've got yourself a deal. Enjoy!,0,0
886,0,Thank you so much!,0,0
887,0,Hi are these still available?,0,0
888,0,"yes they are ,Would you be willing to give me $80 for the 2 tables that's only $40 each",0,4
889,0,Well you've listed the item as 50 how come you're asking for 80?,0,2
890,0,"oh sorry, I have multiple items listed I got this one confused you are correct, I am asking $50 for the 2 tables",0,4
891,0,No worries. I still think its too much for it. Is there any room for negotiation?,0,4
892,0,Yes I am willing to negotiaate,0,0
893,0,can you accept 25 for them and I am willing to come pick it up myself today itself and pay you right away?,6,6
894,0,"How about we go middle ground , how does $35 sound? and I can help you load them in your vehicle.",6,6
895,0,is this new or used?,5,5
896,0,They are used but in like new conditon,0,0
897,0,how does 30 sound? Please? Pretty please?,4,0
898,0,"I really can't go to low due to it being 2 tables and being in like new conditon, it is almost like getting 2 new tables I promise.",2,2
899,0,Okay then 35 will do!,0,0
900,0,awesome it's a deal.,0,0
901,0,I am interested in your bike. Can you tell me if there is any rust,1,5
902,0,"HI the bike is in great condition no rust and has brand new tires, has upgraded shimano /suntour components and I am asking $230, it is a great bike",0,0
903,0,"This is strictly a road bike, no multi-terrain tires?",5,5
904,0,That is correct it is a road bike and has brand new tires but aren't multi terrain,0,0
905,0,OK great and what color is the bike again?,5,5
906,0,"It is a beautiful shiny blue color, it has super clean paint",0,0
907,0,"Oh darn, see I am allergic to the color bllue. Makes my feet swell like sausages. Do you think we could reduce the price to $200 and I can come pick it up right now?",1,6
908,0,"Hmmm never heard of any allergic to the color blue that's interesting, you could possibly get it painted and hopefully it won't affect your health. Yes if you can come now I can do $200",6,6
909,0,"I know, strange and unusual lol. Thanks I'll come now!",0,0
910,0,Thanks see you soon,0,0
911,0,Hi how are you?,0,0
912,0,Hello....Thanks....I am doing good...How about you?,0,0
913,0,Very well do you have any questions about the bike 150 is a very fair price!,0,0
914,0,"The bike is indeed good one...I just wanted to check about the wear and tear...on scale of 1-5 (5 being brand new), how would you rate it?",5,1
915,0,I would give it a solid 4 my son did learn to ride on it so there is SOME evidence of use but very little.,0,0
916,0,Thats great...and how old is the bike in months?,5,5
917,0,14 months old,0,0
918,0,Ok...I recently bought a second hand Mountain bike roughly an year old for my elder son and had to change the tyres as it was kept in snow,1,0
919,0,Ah that is not a problem at all the tires were replaced 3 months ago!,2,0
920,0,You had to change the tyres within a year for a brand new bike? Anyways its good to know....would you consider $65 for it? I can pick it up...it may sound way less...but I saw few more in that band,2,2
921,0,No that is less than my asking price and a very unfair price for a bike of this quality i would consider 110 and i can drop it off whenever you like.,2,6
922,0,Its still more than the budget and market price even if you take a modest 20% depreciation,4,2
923,0,The lowest i am willing to go is $100. Will you accept that?,3,3
924,0,Lets settle in between....my 65 and your 110....that would be $87,4,4
925,0,Sure if tha's all you are willing to do,0,0
926,0,"Hey there, do you still have the car?",0,0
927,0,Yes I do.,0,0
