,Turn,Text,True,Pred
491,0,"Well, It has power windows and door locks , power seats, air conditioning, a cd player, a tow-package, bedliner , side steps and chrome factory wheels. The interior is clean. I recently had new brakes and tires.",0,0
492,0,I can offer you $8740.,3,0
493,0,"Well, I really need to get rid of it because I am moving but dont want to go that low. How about 9500",3,3
494,0,I could do $9100 if you have a mechanic inspect it for me.,5,5
495,0,9200 and I will have a mechanic inspect t for you,5,5
496,0,OK. Deal.,0,0
497,0,Great I will send you the offer!,0,0
498,0,Hello,0,0
499,0,"Good evening, how are you?",0,0
500,0,"Doing well, thanks. Hope you are",0,0
501,0,Yes.  So you are interested in the tandem bicycle?,0,0
502,0,"Yes.  If I can pick it up, Would you be willing to accept $1800 for it?",3,5
503,0,"If you can pick it up, I would gladly go $2100 on it.  It is a really nice tandem.",3,5
504,0,I do see it is a nice tandem,0,0
505,0,I will even warranty the tandem for a full 12 months.,5,0
506,0,Does it come with any additional items or anything I need to purchase to use it,1,0
507,0,"You will not need to purchase anything to use it, it comes ready to use.",0,0
508,0,Ok I would like to buy it but the max I can pay is $2000.  Will that work for you?,7,5
509,0,Deal.  $2000 it is.,0,0
510,0,Great! Thank you,0,0
511,0,"The apartment looks great, are utilities included in the rent?",1,1
512,0,"Yes, utilities are included! Utilities include electrcity, water, and cable.",0,0
513,0,"Perfect, what is the average age of other students living in the apartment complex?",1,1
514,0,"Most of our residents are undergrads at Cal University, so the age can range from 18-24.",0,0
515,0,Awesome I'm actually 21 soooo that works.,0,0
516,0,You would fit in fine with our other residents!,0,0
517,0,"My only concern is that I have tight budget this semester because I'm not able to get my financial aid this semester from Cal State, I was really hoping to pay no more then $1800 for rent.",7,7
518,0,"Well at ABSW Apartments we know how finacilly tight some college students can be, so we actually offer $500 off monthly rent if you are willing to work at apartment complex. This work can include working in our leasing office to help keeping the grounds clean and even giving tours to potenital residents...would you be interested in this?",5,5
519,0,OMG I have been looking for a part time time job! This would be so perfect.,0,0
520,0,"Great! So that $1950 a month would actually become $1,450 a month. You must be able to work at least 20-25 hours a week, including weekends. We can go over the exact details when you come in to sign your paperwork.",0,0
521,0,"Hello, I might be interested in your chair?",0,0
522,0,"Great, do you have any questions regarding the chair?",0,0
523,0,"Well, why are you selling it?",2,1
524,0,I am moving and bought new furniture and it doesnt match the color scheme anymore.,0,0
525,0,"Well, I guess if you can't use it any more, I'd be willing to offer $40 to take it off your hands.",3,5
526,0,"I appreciate the offer, but the chair is still basically brand new and I was looking for about $150 for it",3,4
527,0,$150? I wouldn't have even looked at your listing if it was over $100!,3,0
528,0,"I completely understand, it is 1 of a kind though. How about $95?",3,3
529,0,At $95 you'd have to throw in the trombone in the picture too. I'd be willing to meet you at $60.,5,5
530,0,I think I can meet at $60. Thanks for doing business.,0,0
531,0,"Okay, great. I'll be by your house tonight to get the chair.",0,0
532,0,hi,0,0
533,0,"Hello, I'm interested in renting the apartment in your listing.",0,0
534,0,"yes it's a lovely place, nice neighbors and neighborhood, new carpeting, 2 bath and 2 huge bedrooms",0,0
535,0,Are there any problems with the apartment?,2,2
536,0,it's just too big,0,0
537,0,"Well, I'm interested, but the list price is too high.",3,3
538,0,I could go to 2500 if that helps,3,3
539,0,"Oh wow, I don't know. What I would like to pay is $1422. I couldn't even come close to $2500 unless there were some serious incentives.",3,3
540,0,"I could pay the utilities for you for a max 150 a month, sounds fair ? I will even reserve two parking spaces for you",5,5
541,0,"Well, that's a lot closer, but I guess my problem is the area sounds really crowded. For example, right now I live in a very rural area, in fact if I see another person on an average day that's way too many people. I'm not even sure why I'm moving to California, since when the weather gets over 80 I get migraines :(",3,4
542,0,"yeah but it's not that crowded, I am sure you will like the summer breaze and the people are nice.",4,0
543,0,"But they are Californians, and I'm philosophically opposed to the idea of California :(  Well, I guess the best I can offer would be $1600, I hope you can accept it.",6,0
544,0,Hello,0,0
545,0,hello,0,0
546,0,"I saw your listing for the flip phone, and was interested in buying it from you. How much has it been used so far?",2,0
547,0,It has been previously used for only 3 weeks,0,0
548,0,"That is a reasonable amount of time, do you happen to have a headset or any devices for hands free capabilities to pair with it?",1,0
549,0,"It's like new, the use on the phone was minimal. The phone is equipped with push to talk (hands free) and accessories with the manual for the phone",0,0
550,0,"That sounds good, I'm willing to pay $30 for it, accessories included. Does this sound reasonable for you?",3,5
551,0,Accessories are included. Could you do $35? It's listed for $39 currently.,3,3
552,0,"I didn't want to pay too much for a new phone, so I was hoping $30 would be good for you. Would an extra $2 be alright with you?",3,0
553,0,"Sure, $32 is good with me.",0,0
554,0,Thank you very much!,0,0
555,0,"Hi, wondering how tall the table is",1,0
556,0,it is about 30 inches. It is in good condition,0,0
557,0,"It looks nice, whats the lowest you are willing to go on selling it?",0,3
558,0,It has a broken corner but it is hard to notice. I think I will go with 99,0,0
559,0,"Oh, well if it has a defect, I would be willing to go closer to 75 then",3,4
560,0,How about 85?,3,3
561,0,"hmm, if you deliver we have a deal",5,5
562,0,Do you live in the area?,0,1
563,0,yes,0,0
564,0,Ok.. Sure..,0,0
565,0,"Hello, I am very interested in these items, can you tell me anything about them?",1,0
566,0,"Hi sure. Its a his and hers matching solid walnut end tables. Its refinished and is danish, modern and a vintage.",0,0
567,0,Is there any scratches on them?,2,2
568,0,No scratches,0,0
569,0,What is the price you are asking,1,0
570,0,$450 is the price. Its a vintage and I guarantee you that you can't go wrong wit it. Its an absolute beauty.,0,4
571,0,Well I am willing to pick them up.  The absolute best that I can do is 200.,5,5
572,0,That's too low for it. Its a unique piece and its an antique. I can give you for $400 last,6,4
573,0,Will you throw in a warranty with it?,5,5
574,0,Yes I will absolutely!,0,0
575,0,"K, I will take it for 375?",3,3
576,0,$400 take it or leave it,6,0
577,0,"Hello, I'mm interested in learning more about the apartment near Montclaieew (2 BR/1 Bath, 1 LR and balcony). I don't see a balcony in the image. Do you have more images?",1,0
578,0,I do not - sorry,0,0
579,0,How much are you currently getting as rent for the property?,1,0
580,0,2100 a month,0,3
581,0,Did your tenant recently move out?,1,1
582,0,Yes,0,0
583,0,Loing term tenant with lease?,1,1
584,0,Yes. They left,0,0
585,0,Thanks. I apologize for th etypos - cat on keyboard. Pets welcomed?,1,0
586,0,No pets and no smoking,0,0
587,0,"Is there a reason for ""no pets""? (Mine are up-to-date on vaccines and obedience trained).",0,0
588,0,"Hello, are you interested in this vehicle?",0,0
589,0,Yes I am.  Does the vehicle have a sun roof?,1,1
590,0,"No sun roof, they were notorious for leaking so when I picked up the vehicle I chose a model without the sun roof.",0,0
591,0,Okay.  I was really hoping for a sun roof.   Could you do $3400?,3,3
592,0,"Well, that's a little less than I was hoping for. Could you come up to $3750?",3,3
593,0,I can come up to 3450,3,3
594,0,"Everything in this car runs great, and I'm willing to have it cleaned and detailed. I'll even throw in a little pine tree air fresher, and whatever cd is still in the cd player. All that, for only $3650?",5,5
595,0,Can we meet in the middle at $3500?,3,3
596,0,"Well, I could go as low as $3600, if you're willing to come pick the car up yourself?",5,5
597,0,Yes I can pick it up myself.,0,0
598,0,"Okay, well, if you'll come pick it up, I'll do $3550.",5,5
599,0,Pefect.,0,0
600,0,"Okay, great :)",0,0
601,0,Are you interested in this vintage side table?,0,0
602,0,Yes indeed,0,0
603,0,"Do you have any questions? I can tell you that it has not been restored and the asking price is $135, but I am willing to negotiate.",0,0
604,0,"Before we talk price, why wouldn't I want this, Whats wrong with it?",2,2
605,0,I can't think of any reason why you wouldn't want this table. It has the expected wear and tear of it being perfectly vintage but other than that it's a beautiful table with smooth working drawers and a very sturdy base.,0,0
606,0,Why haven't you bothered restoring it?,2,2
607,0,"To keep it as vintage as possible, and for the buyer to restore it as they want, should they see fit.",0,0
608,0,"Well I really can't justify paying $135 for an old side table, I have a budget of $55, so I can do that if you deliver it.",5,5
609,0,"That's quite the drop in price, especially for delivery. I think with delivery added I'll take $100 for it.",3,5
610,0,"I can do $80 and pick it up, meet you sort of in the middle there.",5,5
611,0,"Well, I think we have a deal then. $100 it is, sir.",3,0
612,0,"No, $80.",6,0
613,0,That's right. $80. I'm sorry about that.,0,0
614,0,"Ok thanks, We'll do $80.",0,0
615,0,Hello,0,0
616,0,"Hey, so I have a great car for sale here. Honda's have always treated me well.",0,0
617,0,"Looks interesting, how many miles are on it?",1,1
618,0,"Only 95,000. It runs great, very fuel efficient",0,0
619,0,"What's the story behind the salvaged title? That seems like a pretty serious red flag. You're asking $4,700 for a pretty old car with a lot of miles on it.",2,0
620,0,It was just a little bump I got fixed up after the accident. I claimed it as a salvaged car for insurance purposes.,0,0
621,0,"I see. Well, considering the age and condition. Multiple owners, the salvaged title and all that... I could give you $3,000 for it.",3,4
622,0,"I don't know about that. It's a strong car, very dependable it's Japanese. The part's total to $4000 alone.",4,4
623,0,"Understood.  But based on the age and condition. I guess I could do $3,750 as my very best and final offer.",6,6
624,0,"Look, I'll give you a week return policy and we'll make it $3,900. The extra $150 is your peace of mind and my garunentee you'll love the car.",5,5
625,0,You've got yourself a deal!,0,0
626,0,Thanks a lot.,0,0
627,0,Are you real?,0,0
628,0,Yes sir. I am also very interested in this case,0,0
629,0,"Thank god, is $8 too much for you?",0,0
630,0,only slighlty I had a budget of 7 dollars,7,7
631,0,"I know that feel, I need to get rid of these asap. Any chance you can go up? You can get this case cheaper, but it'll ship from China.",0,0
632,0,Well if you could get it to me tomorrow I could go up to 7.50,5,3
633,0,"It's a deal, I'll stop by early in the morning.",0,0
634,0,Oh you are willig to do it for 7 after all?,3,0
635,0,"oh, I meant yes to the $7.50.",0,0
636,0,ok well we cant change it but for refrence we agreed to 7.50. Thank you very much.,0,0
637,0,Hey there. is the backup camera useful to you?,0,0
638,0,"This was my first car with a camera in it. I don't think I'll ever buy another car without it. When you get it, you think ""I'll never use that"" but then you come to rely on it more and more.",0,0
639,0,Huh. interesting. What's the mileage on the car?,2,1
640,0,"It's got just under 45,000 miles.",0,0
641,0,that's right around the average for about 4 year old car.. Tell you what? I like the car so i,0,0
642,0,Yes?,0,0
643,0,sorry my chat was misbehaving. i was going to say I'll give you 5000. I'll come and pick it up,5,5
644,0,Make it 6000 and you have a deal. IF you come get it THIS WEEK. We're moving out of state so I have to get rid of it quick.,5,5
645,0,6000 it is then. it's a deal,0,0
646,0,Deal,0,0
647,0,Hello How are you?,0,0
648,0,"Hi, I am great, how about you? I think your apartment is just what I am looking for.",0,0
649,0,I am fine and thanks for asking,0,0
650,0,Can you tell me if you have any first floor apartments available?,1,1
651,0,I have a town home building with 2bedroom/ 2.5 bath,0,0
652,0,"Sounds nice, how far fro the train stations is it?",1,1
653,0,half mile,0,0
654,0,"Good, would you take 2800? I would need a 13 month lease.",3,3
655,0,"I am sorry its actually 4092,please tell me a close number",3,0
656,0,"Well , the most I could do would be 3700.",6,6
657,0,"Great ,lets make a deal then",0,0
658,0,Ok sounds great I will be over to sign the lease.,0,0
659,0,how we doing today,0,0
660,0,great you?,0,0
661,0,good ok so lets get down to business,0,0
662,0,You're looking to buy some tires? These are pristine,0,0
663,0,i need them badly however I have a little financial problem ;),7,0
664,0,"I'm flexible on price, how much are you thinking?",3,0
665,0,"i am thinking towards the nine hundred area , is that good for you?",3,0
666,0,I can't go quite that low. How about we meet in the middle at $1000?,3,3
667,0,"I would be willing to do that  if you deliver it to me , because I am 200 miles out, ok",5,5
668,0,"Yes, I can definitely do that.",0,0
669,0,ok good day then,0,0
670,0,Hi.  I am interested in the truck you have for sale.  Could you tell me about it' accident history?,2,1
671,0,"My truck here, who me and my boys call the Yellow Jacket, has no accidents, you can even look it up on that fox car deal. It was well maintained and I keep up with the oil change.",0,0
672,0,"WHen you say no check engine light, do you mean there IS no check indicator or it doesn't work?",2,2
673,0,"the indicator is what I meant, Its a good truck she been with me thick and thin, haul big loads so if you need a work truck here you go or even just cause you like trucks this one is for you.",0,0
674,0,"I am actually looking at it for my son. He has gotten a summer job working on a farm.  But that check engine light is an important thing i may have to have replaced.  Will you accept $3,100 for the truck?",3,0
675,0,"I can do at  $3,400 and get this gal I know who does tax, title and license all for this price . the no check engine light comment means it is not on so that means no problems its a good truck lets get that going today?",5,0
676,0,Oh. that makes more sense.  I cannot go above $3200.,6,3
677,0,"For a 2001 Dodge ram with only 184k miles well maintained you getting a steal, lets do $3300 and I get you some seat covers too to protect the already clean seats since it going to be your boys truck",5,5
678,0,No seat covers are needed.  $3220 and i can pick it up day and you will have a deal.,5,5
679,0,Okay I take it,0,0
680,0,Hi. Is your sub box still for sale?,0,0
681,0,Yes it is.,0,0
682,0,The picture isn't visible. Can you tell me what color it is?,1,1
683,0,"Yes, I'm not sure why the picture isn't visible. The box is stained in a redwood semi transparent stain.",0,0
684,0,Cool. Did you build it?,1,1
685,0,"Yes, it is a custom design. I did have help with the fabrication.",0,0
686,0,Any damage to it?,2,2
687,0,No damage at all it is still mint.,0,0
688,0,Sounds like it might work for me though I was looking for something a little bigger. How $25?,3,3
689,0,I'd really like to get at least 45 for it. It is in mint condition. I can deliver it wherever you like.,5,0
690,0,No problem picking it up if you are nearby. I'd go that high only if you included on eof the Alpines. I can go $30 if you help install it in my car.,5,5
691,0,"I would be willing to do that, so long as you pick it up. I can help you install. 30$ will work.",5,5
692,0,Sounds great! I can pick it up tonight.,0,0
693,0,very good,0,0
694,0,see you in an hour (I know where you live). Bye.,0,0
695,0,i am interested in the trunk,0,0
696,0,"Hey there, you're interested in the trunk?",0,0
697,0,yeah,0,0
698,0,"What's your budget? It's pretty vintage/antique, and I've had it for a while",0,0
699,0,i want to pay 150 dollars for it,3,3
700,0,"I can't do that, 200 at least",6,3
701,0,it is a rather nice piece. I can come closer to you how about 185?,3,3
702,0,"This is priceless to my family. I'm going to offer 200, and I will not budge lower than that.",6,3
703,0,"well that is just a nudge to high, can you get it close to my house?",5,3
704,0,"Oh yeah, I'll drop it off, tomorrow?",0,0
705,0,alright then i will pay 200.,0,0
706,0,Hi! What is the history behind this bed?,1,1
707,0,"Hello, you are interested in the hospital bed?",0,0
708,0,"Yes, I am, can you tell me more about it?",1,1
709,0,"This bed was rarely used, only as an overflow bed. We have since went with a new supplier so this is not necessary any longer. It is fully electric, so anyone who needs to move about can do so with ease.",0,0
710,0,When was it originally purchased?,1,1
711,0,It was purchased early this year.,0,0
712,0,Okay. I'd definitely like it. Would you be able to accept $1000?,3,3
713,0,"Well considering its condition, I think 1800 is much more fair price.",3,3
714,0,How about 1400 and I'll pick it up?,5,5
715,0,"There is a brand new mattress included with this bundle, can we do $1600?",5,4
716,0,Sure. That seems fair,0,0
717,0,Hello,0,0
718,0,"Hi, I'm interested in your Kia Rio.",0,0
719,0,"Awesome, do you have any questions? It is in really great shape, we have taken great care of it.",0,0
720,0,I'm offering $2450 but I am willing to negotiate,3,3
721,0,"Alright, I'm willing to negotiate as well, but $2450 is pretty low. Do you have any questions about the car itself?",3,0
722,0,How long have you used it for?,2,1
723,0,"I haven't had it long at all but my Grandmother had it before me and I know firsthand that she had it professionally serviced only at the dealer and it has been perfectly maintained, no accidents or anything.",0,0
724,0,Okay. Does it include a spare tire?,1,1
725,0,"Yep, it does. Also, never been in an accident, and has a clean title.",0,0
726,0,Okay. I'm willing to pay $2800 and nothing less.,6,3
727,0,"Alright well I'm glad you're not willing to pay any less than that, but I'm afraid you're going to have to offer a bit more...",3,0
728,0,$2825 is my final offer.,6,6
729,0,"Sorry, I can go as low as $3000 but your offer isn't very reasonable.",6,3
730,0,Hello,0,0
731,0,Hello!,0,0
732,0,Are you interested in the chaise?  It's very comfortable and in great condition,0,0
733,0,Very interested but 309 is a bit much,3,3
734,0,What would you like to offer?,0,0
735,0,150,3,0
736,0,Hmmm.  Thanks for your offer but that's less than I can accept.  How about $200?,3,3
737,0,I can do 160,3,3
738,0,How about $180?,3,3
739,0,Hello,0,0
740,0,Hi again!  Did you see my offer of $180?,0,0
741,0,Yes i did if i pay that will you deliver?,5,5
742,0,Absolutely!  No problem!,0,0
743,0,Then 180 sounds great,0,0
744,0,Hey I see you are interested in this iPad air case,0,0
745,0,"Yes, it's compatible with my Air 2.",0,0
746,0,Did you look at all of the features and the keyboard.,0,0
747,0,"Yes, and I do like it. But, I'm worried about how it will stand up over time.",2,0
748,0,I can assure you the case is very durable and can handle the normal iPad user.,0,0
749,0,How did that label fall off?,2,0
750,0,My child was playing with it and I did not realize until it was too late.,0,0
751,0,"Okay, well, I like it. I was hoping to get it for $10, but since it looks nice and has the keyboard, I would go $15.",3,0
752,0,I think thats a reasonable offer and I accept.,0,0
753,0,great,0,0
754,0,Hey is there anything wrong with this?,2,2
755,0,"Hi, are you interested in the rocker?",0,0
756,0,Yes I am.,0,0
757,0,Nothing wrong with it.  We just changed the decor and wanted it to go to a nice home.,0,0
758,0,Okay and does the cushion also come with it?,1,1
759,0,Yes it does.  In fact I have 4 cushions I could throw in to make the deal sweeter.,5,0
760,0,That'd be awesome. Could I come pick it up today?,0,0
761,0,I'm asking 60$ are you cool with that?,0,0
762,0,Could yo do $40?,3,3
763,0,"No, I'm giving you 20 in cushions.  I have to get 60.  I can deliver it also.",5,5
764,0,If you deliver I think I can swing 60 then.,5,5
765,0,"Ok, I think we've got a deal!",0,0
766,0,Hello,0,0
767,0,hi,0,0
768,0,I this bike in good condition? I am in need of a new one.,1,0
769,0,"yes, it only has a couple dings",0,0
770,0,Are you willing to lower the price? I am on a tight budget.,7,7
771,0,I could come down to $200 and I can bring it over to you in my truck,5,5
772,0,"That sounds like a fair deal. But, can I pick it up myself and buy it for 150?",5,5
773,0,"how about 175? its really nice and in good shape, so meet me halfway?",4,3
774,0,That sounds good. You got a deal.,0,0
775,0,cool 175 it is..cheers,0,0
776,0,Hello,0,0
777,0,Hi!,0,0
778,0,How much are you offering the furniture for?,1,1
779,0,I would like $400 dollars for it.,0,3
780,0,How old is it?,2,1
781,0,"We got it 2 years ago but it is like-new, very well taken care of.",0,0
782,0,"How many times has it been moved? Are there any dings, bumps or scratches?",2,2
783,0,It was only moved in when we bought it and no there are none as i said it is like-new!,0,0
784,0,Will you deliver it?,1,5
785,0,Of course! If you pay the listed price of $400.,0,0
786,0,I think that is a little steep for something 2 years old. Would you take $250 if I came and got it?,4,3
787,0,No not at all if you would like to come and get it i would go as low as 350 but no lower.,5,3
788,0,Highest I can go is $300,6,6
789,0,Ok if you come and pick it up.,5,0
790,0,Awesome I will come and get it. Thank you!,0,0
791,0,Welcome!:),0,0
792,0,"Hi, I am interested in this house. Can you tell what you think it is worth per month?",1,0
793,0,5 grand,0,0
794,0,That is ridiculous. I was thinking more around 1700 a month.,3,3
795,0,Well that's what its worth you can ask city hall if you want they will say 5 grand,4,0
796,0,"That is funny, because the original list price is only 2480.",2,0
797,0,"Yeah that's for rent to own, but you have to rent it to own it",0,0
798,0,"I understand that. So if I wanted to do rent to own and I could set up a direct deposit, how about 1800 a month?",5,5
799,0,That's already low can you afford 2 grand,3,3
800,0,I'll split it at 1900. Is that enough?,3,3
801,0,Makes me think you won't be able to pay rent u low ballin,2,3
802,0,"That will not be a issue. I said we could set it up as a direct deposit, so obviously I am not worried about having the money. 1950 is my final offer.",6,0
803,0,Okay I can agree on 1950 if you can find me a way besides Direct deposit that you can prove to me you'll be able to make rent every month,5,5
804,0,I'll get you a copy of my pay stubs. You will see how much I make.,0,0
805,0,How much u make a month? How long you been working and how much are your expenses every month?,2,1
806,0,"You will see it all on my pay stubs. I have never had a problem with rent or any other bills. I have excellent credit, but feel free to check that out too.",0,0
807,0,Okay we meet,0,0
808,0,"Hi, I am intersted in the Prius",0,0
809,0,"Hi,awesome, I'm looking to sell it to someone who'll appreciate it as much as I do. Do you have any questions for me?",0,0
810,0,"Yes, What is the advanced package?",1,1
811,0,"Really neat leather seats, perfect for winter, an auto dimming rear view mirror that comes in handy especially at night as well as an enhanced entune and JBL stereo that was my favorite feature in the car",0,0
812,0,"Ok, when was the last time it was serviced and has it had any major issues?",2,0
813,0,"Absolutely no major issues at all, no accidents (you can verify this with carfax) and I've been really good about servicing it, it just got serviced at the Toyota dealership",0,0
814,0,Would you be willing to come down in price? How about 19500?,3,3
815,0,"19k is a little too low for this particular car but I can knock off one grand for you and do 20,900",3,4
816,0,I've got 19700 cash!,3,0
817,0,"I've got 2 other offers giving me way more than 19700-cash payments too.I do want to sell it to you so if you bump it up, we can close this deal now",3,0
818,0,"I really like the color so I would be willing to go 20,000.",3,3
819,0,"20,000 it is. deal.",0,0
820,0,great!,0,0
821,0,Interested in camping?  You've came to the right place!,0,0
822,0,Hello. I am interested in your tent. Could you tell me how old it is?,2,1
823,0,It's only a few years old.  It's waterproof and heavy duty.  Only asking $12,0,0
824,0,Any tears or rips?,2,2
825,0,No.  It's in great condition.  There's also a separate area for changing clothes or switching out of your swimwear.,0,0
826,0,Seems like it could work for me. How come you are getting rid of it?,2,2
827,0,I actually got a larger one.  We love going camping (more than we anticipated) and are planning on uping our game!,0,0
828,0,Money is tight right now but we have a camping trip planned. I could offer you $6,7,0
829,0,"I can't go that low, but want you to have a great time camping.  How about $10?",3,3
830,0,Could we meet in the middle and do $8?,3,3
831,0,Absolutely.  You won't be disappointed.,0,0
832,0,Awesome. Thanks,0,0
833,0,"hello, are you thinking about buying a new couch?",0,0
834,0,"I'm considering yours, it looks very nice and comfy!",0,0
835,0,"its very soft and has neutral colors, so it will go with just about any color scheme. its has throw pillows and removable cushion covers too, so its easy to wash and keep clean. i'm asking 430",0,0
836,0,Can you tell me anything about the breakage on the right arm rest?,2,1
837,0,"its fairly minor, it can be easily patched up. a couch like this would normally go for a well over 1000 new",0,0
838,0,"How old is the couch? Furniture depreciates very quickly, you know.",2,1
839,0,"its only a couple of years old, how much are you looking to spend?",0,0
840,0,I'm looking to spend about $200.,3,3
841,0,"that is far too low I'm afraid. I'd be willing to part with it for about $400, but only if you can arrange for the pickup",5,5
842,0,"I can definitely do pick up, but I can really only go up to $250 for a used couch with a tear in it.",3,5
843,0,"that's still too low. look, because there is a tear in it, i'll even throw in a patching kit. give me $375, and its yours",5,5
844,0,hello are you interested in my car listing,0,0
845,0,is it a smoke free car any dent,2,0
846,0,"yep, smoke free. the car is well taken care of. it was owned by an adult, no accidents, original paint. i'm asking 7000",0,0
847,0,do you have the carfax by any chance,1,0
848,0,"sure , you can see for yourself. all maintenance has been performed and current. its a fully loaded with full options too, plus leather seats",0,0
849,0,can i take it for a trst drive,0,0
850,0,"absolutely, swing by and give it a drive. i'm in a hurry to sell though, so you need to come by soon",0,0
851,0,ok im here   ready seem to run good are the tires some what new,0,0
852,0,"new tires, with premium wheels. tons of life left",0,0
853,0,i really like the color would you take any less i really need a car,3,0
854,0,i'm willing to work with you on price. take it for a spin and make me a reasonable offer.,3,0
855,0,run good   would you take 5000,3,3
856,0,I was thinking more like $6200. this car has a good sound system with cd changer and also a moon roof!,4,0
857,0,cool im thinking 6000,3,3
858,0,you have a deal,0,0
859,0,deal,0,0
860,0,Hello are you interested in this item?,0,0
861,0,"Hello there,  yes I am, can you tell me about it?",1,0
862,0,"Its a great mattress for a queen bed. its an x-firm mattress, box spring and has a frame. I got it but don't need it to use anymore. So trying to get rid of it. I am selling it for $275 as listed",0,4
863,0,Are those stains and dirt in the photo or is that just the pattern?,2,2
864,0,No its all pattern. I haven't really used it. Its as new.,0,0
865,0,Ok. Was it used with a mattress cover?,1,1
866,0,Yes it was,0,0
867,0,Ok that all sounds pretty good. Since it's still a used mattress and not a new one I was hoping you could go a bit lower on the price though.,2,4
868,0,I can give it to you for $250,3,3
869,0,Hmmm my budget for a mattress is not really that high to begin with and it is a used mattress. I was hoping to pay about $135,3,4
870,0,Woah that's too too low. I am sorry I can't go that low. The last I can do it $200,6,6
871,0,Well like I said it is a used mattress and I am taking quite a risk that it doesn't already have bed bugs or some other issue.,2,0
872,0,Well there is no such issue. I can give you the cover as well with it if you're interested.,5,0
873,0,Well if the mattress is already used I would definitely at least have to buy a new cover. If the mattress is contaminated then the cover that was being used on it would be too. If I come and pick it up right away and pay in cash could you do $150?,5,5
874,0,Hello,0,0
875,0,hello,0,0
876,0,I am interested in the place. Is it in good condition?,1,1
877,0,yes,0,0
878,0,The price is kind of high. Are you willing to lower it a bit for me?,3,3
879,0,a little,0,0
880,0,Feel free to elaborate if you want. Can I come by and take a look at it today?,3,0
881,0,i'll take $200 less and yes you can come by],3,0
882,0,How bout 400 less? I would like to pay 2500 for it.,3,3
883,0,how about we meet in between and lets say $2600,3,0
884,0,2600 can work. That will be fine. Let's make a deal.,0,0
885,0,Hello!,0,0
886,0,Hello. I love the bed and nightstand. Are they brand new?,1,1
887,0,"This stand has never been used.  It was bought a year ago, and also comes with a queen firm mattress as well if you want that , I can add it.",0,0
888,0,Oh ok great. What type of wood is it made from?,1,1
889,0,"it is cherry wood. Reddish honey color. I can sell it for $350, but if you wish to have the amttress too, its going as a set for $700.",5,5
890,0,I wouldn't be able to do $350. Would you accept $315?,3,3
891,0,"I could do that, it is reasonable, for the stand only.",5,0
892,0,We would need to come up with a better solution...,3,0
893,0,You dont the table?,0,1
894,0,"Yes, but I also need the bed.",0,0
895,0,Hello. Please let me know how old the apartment is.,2,0
896,0,It's been recently updated and painted. We do require a bit of information as well as a deposit if you're interested.,0,0
897,0,I understand. Is it in a decent neighborhood?,1,1
898,0,It's in one of the nicest parts of Pleasanton. We are offering it at such a reasonable price because we are hoping for long term stable renters.,0,0
899,0,Thanks! Wolud you be willing to accept $875 for it?,3,3
900,0,afraid we can't possibly go that low. It doesn't even cover our payments.,3,0
901,0,What's the lowest you could go?,3,3
902,0,We might consider $1500 and cover your utilities if all your references check out.,5,5
903,0,I couldn't do $1500. Would $1350 work for you?,3,3
904,0,No sorry. You will just have to keep looking. We had already reduced the price too low to start with.,6,3
905,0,How about $1490?,3,3
906,0,"Okay, we can go with that.",0,0
907,0,Great,0,0
908,0,Hello,0,0
909,0,howdy! are you interested in this property?,0,0
910,0,"Yes, I am. Can you tell me more about it? Like the condition of the house, etc?",1,1
911,0,"its been completely remodeled recently, new floors and full commodities in the kitchen. it feels large for being a studio",0,0
912,0,"AH ok, how is the neighborhood?",1,1
913,0,"well.... its oakland....id like to say its an outstanding place to raise a family, but id be lying.",0,0
914,0,"Yeah, I understand. What about negotiating the price to about $1615 because of the neighborhood?",3,3
915,0,"well, despite the neighborhood being what it is, prices in Oakland are still rather high, the furthest i can do without talking to my manager is $1700",1,4
916,0,"Ok, does the tenant need to pay for water services and trash, or is it included with the rent?",1,1
917,0,"tenant pays all utilities, this price is for a year lease, if you sign a 18mo lease i can drop it down to $1650",5,5
918,0,Ok. We have a deal!,0,0
919,0,Hi is the iPhone still for sale?,0,0
920,0,"Hi! Yep, still for sale and in great condition.",0,0
921,0,How much memory does it have and is it unlocked?,1,1
922,0,It has 16GB and can be used on the Sprint Network,0,0
923,0,Amazon is selling this phone for $500 do you think you could bring the price down?,3,0
924,0,"Yeah I could negotiate on the price. But this phone is in fantastic condition, it comes with a charger and I can throw in the case and screen protectors since he won't need those anymore. How much were you thinking?",4,5
925,0,Since it's used would you take $300 for it?,4,3
926,0,I could probably do $350 for it if you pick it up.,5,5
927,0,315 and I will take the deal,3,6
928,0,That's just really quite low. I could get $450 for it if I wait but I would be willing to take $350 just to be done with it.,3,3
929,0,Hi there is this still available?,0,0
930,0,This is a nice car.,0,0
931,0,Is this new?,1,1
932,0,Yes,0,0
933,0,does it have 15000 miles?,1,1
934,0,No.,0,0
935,0,It says 15K miles?,0,0
936,0,"Yes, it has 15,000 miles.",0,0
937,0,Are you willing to go down on the pricE?,3,3
938,0,yes. 26000,3,0
939,0,that's too much,3,0
940,0,That's as low as I can go.,6,3
941,0,well then sorry I can't work with that. Thank you though!,0,0
942,0,"hello, are you interested in this beautiful mid century dining set?",0,0
943,0,"Yes, I am, actually. I can't see the table top and am wondering what condition the whole set is in.",2,0
