,Turn,Text,True,Pred
626,3,Have you gone to a charity rating site to check on it?,0,4
627,3,I have not.,0,0
628,3,I want to be assured that overhead costs are minimized.,5,0
629,7,I'd prefer a secure food donation that directly transports to the areas the children live in instead of handing over to government officials.,3,0
630,7,I feel that using money to but food directly in their cities is best.,3,3
631,11,I am willing to agree to 5 percent of my income for 6 months about 800 dollars.,0,0
632,15,I will donate 10 cents.,0,0
633,17,I feel good about this.,0,0
634,17,How much do you agree to?,0,0
635,19,"o.k. 20 cents for now agreed and regular for 6 months, o.k.?",0,0
636,20,"(1, o.k. let's say 1600 dollares total, o.k.?",0,0
637,22,o.k. agreed 1800 dollares done,0,0
638,24,o.k. task done,0,0
639,1,I am doing good and you?,0,0
640,2,"Yes I donate to a few causes like breast cancer for women, autism awareness and March of dimes for children.",3,0
641,4,Yes I have but don't know a whole lot about them since there are so many children related charities.,0,0
642,6,OK I will educate myself on them when we are done with our conversation.,1,0
643,8,OK thanks.,0,0
644,8,I reviewed the site quickly.,0,0
645,8,Sure is sad to see so many children in distress around the world.,0,0
646,10,"Me too, since I am a parent of 2 children myself.",0,0
647,10,As a parent you want to do all you can for them.,0,0
648,13,"Yes I don't mind if there is a feature I can turn on where every hit I do, a few cents go to the charity of my choice.",0,0
649,17,"Yes everything counts, that's how it starts.",0,0
650,17,All we could do is our part since problem is so big.,0,0
651,19,"I agree, Save the children foundation work with the children through out their lives to make sure they grow up in a safe environment and get a chance to succeed based on their website.",0,0
652,24,Thanks for your time too.,0,0
653,24,It was really nice chatting with you.,0,0
654,24,Take care.,0,0
655,0,I agree!,0,0
656,0,Oh that's great.,0,0
657,0,What is the name of the organization?,0,4
658,0,Well the have a great cause.,0,0
659,0,No child deserves to feel unsafe and go hungry.,0,0
660,0,It's heartbreaking!,0,0
661,0,I am not sure if I have seen that picture.,0,0
662,0,I would have to see it to know.,2,0
663,0,There are ways to make a difference for sure.,0,0
664,0,Yes that is a common way.,0,0
665,0,Have you presonally donated to them?,5,0
666,0,Would you whole heartedly donate?,5,0
667,0,How do you know that they are effective?,5,0
668,0,How do you know the money actually gets to where it needs to go?,5,4
669,0,Okay.,0,0
670,0,That's good of you to donate.,0,0
671,0,Sure I will donate 20 cents.,0,0
672,1,I'm doing very well thank you!,0,0
673,1,How is your day going so far?,0,0
674,4,"It sounds familiar to me, could you tell me more about it?",4,4
675,6,The charity sounds like it is doing some good work in an area that badly needs it.,0,0
676,6,Children should be our top priority all across the world.,0,0
677,6,How can someone get involved and help out with this charity?,4,4
678,10,I do believe I would like to donate some money to the Save the Children charity.,0,0
679,10,Could I pledge $1/day to start with?,0,0
680,11,I like to donate money and time to charities that help children so I also want to thank you for educating me on this charity!,0,3
681,16,They are our future exactly.,0,0
682,16,Any time I can help improve a situation for a child in need I hope to be able to do so.,0,0
683,16,How long have you been supporting this charity?,0,0
684,21,I would like to start making a difference today.,0,0
685,21,I would want to still donate $1 to the Save the Children charity.,0,0
686,25,I hate hearing about children being subjected to violence.,0,0
687,25,It hurts my heart.,0,0
688,25,I do hope I can help and that my small donation does some good for a child.,0,0
689,26,Well that sounds just great to me!,0,0
690,27,You are welcome and thank you for bringing my attention to such a well deserved charity!,0,0
691,27,I will spread the word!,0,0
692,2,I'm good how about you?,0,0
693,4,"Hot, and well, I think the sun is coming around",0,0
694,6,"Mostly working on surveys, so how do you feel about children's charities?",0,0
695,8,"Yeah, I think mostly everyone has, I think charities are mostly good but I don't know that they always accomplis all they could well, with expenses and all",5,0
696,13,"sure, I'll donate $0.05.....",0,0
697,16,"yeah, horrible huh?",0,0
698,20,"no, can't say I've been",0,0
699,23,"I don't personally I have a niece, and lots of cousins",0,0
700,26,Mostly working on surveys,0,0
701,28,"yes, I can do that.....",0,0
702,2,"Yes, I am interested in donating.",0,0
703,2,What specific causes the charity donate to?,4,4
704,4,Are there different tiers for donations available?,4,4
705,6,Can I donate $30 a month?,0,0
706,8,"Yes, I am okay with that.",0,0
707,8,How do I sign up?,0,0
708,11,I would like to donate $10 right now.,0,0
709,12,I'm glad and happy to help!,0,0
710,13,"Sounds good, please feel free to share!",0,0
711,14,"That's awesome, what other countries does it support besides Syria?",4,0
712,16,I am good with donating $10 right now.,0,0
713,17,Is there any follow up information you will be able to share once the donation is complete?,0,4
714,17,Like a newsletter?,0,0
715,1,"Good morning, how are you doing?",0,0
716,3,"Sure, I'd love to hear what charity you participate in",0,0
717,4,Sounds wonderful!,0,0
718,4,Do you only work in the US?,4,0
719,6,"What a great charity, is there anything I can do to help?",0,0
720,7,How much are you looking for?,0,0
721,8,"And specifically, where does that money go towards?",4,4
722,9,I'd be interested in donating to your cause,0,0
723,10,Happy to be able to help such a worthy cause!,0,0
724,11,One last question - are all members who help volunteer based?,4,4
725,12,Great! Thanks so much and I'm just so happy to be able to donate,0,0
726,2,I'm doing well.,0,0
727,2,How about you?,0,0
728,4,"It's cloudy a lot, but otherwise fine.",0,0
729,4,I was just looking through the morning mail.,0,0
730,4,A request by a children's charity for a donation.,0,0
731,7,I think it was from Save The Children.,0,0
732,7,So you think they do some actual good?,0,0
733,9,That's encouraging.,0,0
734,9,Do you usually donate?,0,0
735,9,"They're asking for $50, I was thinking more like $20.",0,0
736,12,That's a thought.,0,0
737,12,I guess I could do that.,0,0
738,12,Maybe 1/2 of the payment.,0,0
739,15,Okay.,0,0
740,15,Let's do that then.,0,0
741,17,"That's the goal, for sure.",0,0
742,19,Glad to help.,0,0
743,19,"I have a needy child of my own, and know how desperate that can make you feel.",6,0
744,21,I may do that.,1,0
745,21,Enjoy your day also.,0,0
746,22,You are welcome.,0,0
747,2,I have a very rudimentary understanding.,0,0
748,2,I think it has to do with helping sick children.,0,0
749,4,That is a great cause.,0,0
750,4,"However, I am of the opinion that we should provide relief to causes in our country first.",2,0
751,4,Especially animal organizations.,2,0
752,7,that is true.,0,0
753,7,I guess I am naive and like to live in ignorance where it is bliss.,0,0
754,7,How do you feel about animal charities?,2,0
755,11,That is true that it requires very little money to help children in developing nations.,0,0
756,11,So you charity of choice is Save the Children?,0,0
757,11,Or do you donate to other ones also?,2,2
758,13,Do you donate money only?,2,0
759,13,Or do you also volunteer your time?,2,0
760,16,I would be willing to donate 10 cents.,0,0
761,16,I make large donations every year so my budget is limited.,3,6
762,16,But I do agree with the points you made in support.,0,0
763,16,Would you consider volunteering time in addition to money?,0,0
764,20,My charity of choice is the italian gryhound florida rescue group.,0,0
765,20,They save miniture IG dogs.,0,0
766,20,I adopted one years ago and she is the best.,0,0
767,20,But children's charities are great too.,0,0
768,20,Are you familiar with the one where they make dreams come true?,0,0
769,23,Celebrities often get involved and donate time.,0,0
770,23,It's really cool.,0,0
771,23,I think Disney World participates too.,0,0
772,25,For sure.,0,0
773,25,It gets the word out and makes people want to follow suit.,0,0
774,25,Plus it is good for celebs because it gets people to have soft spots for them.,0,0
775,27,Helping others is necessary and makes you feel good too.,0,0
776,2,Hello how are,0,0
777,4,Yes pleas do,0,0
778,5,Sounds like a good charity.,0,0
779,5,What countries do they provide service to?,4,4
780,7,What kind of health benefits to they provide to the children?,4,4
781,9,What is the standard monthly donation someone usually gives.,0,4
782,11,What percentage of my donation actually makes it to the children?,4,4
783,13,Could you provide a breakdown of where that 14% goes?,4,0
784,14,Is save the children backed by any religious organizations?,4,0
785,16,Could you pleas give examples of the large companies?,4,4
786,17,What percentage of your total donations come from these large corporations.,4,4
787,19,Yes I would,0,0
788,0,hello,0,0
789,0,how much of the money is put to work?,4,4
790,0,how much % of the money that goes to the charity is overhead that will be absorbed and not given to children?,4,4
791,0,how does the operation afford staff?,4,4
792,0,in which regions are the donations applied?,4,4
793,0,what is a recent successful program?,4,4
794,0,how long has STC been around?,4,4
795,0,does it do any work in the USA?,4,4
796,0,in all 50 states?,4,4
797,0,can i direct my money?,0,0
798,2,"Hello, I'm fine.",0,0
799,2,How are you?,0,0
800,7,Hi Tommy I'm Cassidy.,0,0
801,7,I've been using mTurk on and off for about half a year but the past month I've really commmited to doing tasks everyday.,0,0
802,7,It's great to earn extra money here and there.,0,0
803,7,I'm glad you're enjoying it.,0,0
804,14,I do enjoy donating to charities.,0,0
805,14,I don't usually have a ton of extra money so it's not an every month kind of thing for me but I try to give at least once a year.,6,0
806,14,"And when I can't give monetarily donate food, my time, and go to blood drives on my university",3,6
807,21,"No, I haven't heard of Save the Children.",0,0
808,21,And its awesome that you help out those kids in need,0,0
809,26,"Yeah, 50 cents isn't too bad.",0,0
810,26,Maybe I'll consider donating to them,1,1
811,28,"No, I didn't know but thank you for telling me!",0,0
812,28,I think I might donate mine too!,1,0
813,34,"Yes I do, you've really inspired me Tommy",0,0
814,40,I'l do 20 cents,0,0
815,43,I do too,0,0
816,46,It was nice chatting with you too,0,0
817,1,"Yes, I would be willing to donate a fraction of my earnings to Save the Children.",0,0
818,2,I would be okay with donating $0.10 from the task payment towards the charity.,0,0
819,4,Okay.,0,0
820,4,What does the charity do/what are my funds going to be used for?,4,4
821,5,Interesting.,0,0
822,8,"That's very impressive, I am glad that I am donating this charity now that I know more about them.",0,0
823,11,"Thank you for your time, and for the opportunity.",0,0
824,13,You're welcome!,0,0
825,13,Thank you also.,0,0
826,15,"Besides working in the morning, I plan to go out to a concert with a few friends on Saturday, so that should be fun.",0,0
827,18,That's fine.,0,0
828,18,I hope you still have a good week!,0,0
829,18,"I didn't really do that much last week, but it was still relaxing.",0,0
830,20,I hope you enjoy!,0,0
831,20,Thanks again for chatting with me.,0,0
832,0,I have heard about it.,0,0
833,0,What do you know about it?,4,0
834,0,Do you have any experince dealing with them at all?,0,2
835,0,I have heard that they work hard to give kids a better life.,0,0
836,0,"Yes, I think I would be will to donate to the cause.",0,0
837,0,Oh that is really a great idea.,0,0
838,0,I think I would be able to donate some of my earnings.,0,0
839,0,Would $1 help at all?,0,0
840,0,I would be glad to.,0,0
841,0,How much are you giving?,2,0
842,0,Well that is really great.,0,0
843,0,It sounds like a great charity.,0,0
844,0,"I think they might even help in Hawaii with the recent floods, don't you think?",0,0
845,0,I bet the kids there are in need.,0,0
846,0,"Yes, I'm not sure either, but it just kills me to know there are ids suffering.",0,0
847,0,How do you feel?,0,0
848,0,"Yes, sometimes I feel a little guilty that I have it so easy.",0,0
849,0,I can not imagine food or clothing being a luxury.,0,0
850,0,Can you?,0,0
851,0,"Yes, it really does cause feelings of guilt!",0,0
852,0,I completely agree!,0,0
853,0,"It's not that we don't all have our own struggles, but it's just on a completely different level.",0,0
854,1,HI there!,0,0
855,1,Are you having a good day?,0,0
856,4,"OK, i have donated to them before!!",0,0
857,8,That sounds fantastic!,0,0
858,8,How do I make the donation?,4,0
859,11,I would like to donate 20 cents,0,0
860,15,"I actually really need the money that I am making from this hit, so I would only like to donate 20 cents",6,0
861,17,"THat sounds good, deal",0,0
862,20,THis has been a great hit.,0,0
863,22,"ok, i also read we have to communicate atleast 10 times for the chat to end",0,0
864,23,I think we have a few turns to go,0,0
865,27,Have a great day!,0,0
866,0,It's an excellent charity that helps get children the necessary things that they need to survive,0,0
867,0,"sometimes i donate to charity, but when someone comes right out and asks it feels a little pushy ya know?",3,5
868,0,I feel that the organization is wonderful.,0,0
869,0,It's called Save the Children.,0,0
870,0,Have you heard of it?,0,0
871,0,"I have, what a great cause.",0,0
872,0,I have a grown daughter and two precious grandchildren.,0,0
873,0,And you?,0,0
874,0,WE just have a cat named Sissy.,0,0
875,0,She's our child.,0,0
876,0,LOL,0,0
877,0,"I am doing pretty well, thank you.",0,0
878,0,Do you donate often?,0,0
879,0,I do not.,0,0
880,0,"Good, so you're in agreement to donate your $2 to Save the Children?",0,0
881,0,"Yes, I am in agreement to donate $2 to Save the Children.",0,0
882,0,Do you donate a lot?,0,0
883,0,I have not donated in the past but there are organizations I have considered donating to.,0,0
884,0,they promote children's rights and provide relief and support in developing countries,0,0
885,0,That sounds awesome!,0,0
886,0,Do you donate to them?,2,0
887,0,"Well today, we are asking MTurk workers to donate a portion or all of their earnings connected with this HIT to Save the CHildren.",0,0
888,0,It is an easy way to support a very good cause.,0,0
889,0,Okay.,0,0
890,0,Sounds like a good way to raise some money.,0,0
891,0,Is that organization currently helping the children in need?,0,0
892,0,yes.,0,0
893,0,they are helping sick children.,0,0
894,0,"I'm fine, How are you?",0,0
895,0,fine.,0,0
896,0,what about you?,0,0
897,0,that is good because when it comes to save the children they are very trrusting and the funds go to the children and help make their lives better.,0,3
898,0,i believe in helping the children of this our generation because they are our future Leaders so any amount of money spent on them is worth it...,0,0
899,0,Wonderful.,0,0
900,0,I'm great now.,0,0
901,0,Because you saved all those children.,0,0
902,0,"awesome, do you have any specific charity on your mind?",0,0
903,0,I'm doing pretty good.,0,0
904,0,what will you talk to me about today?,0,0
905,0,whats the issue?,0,0
906,0,"I'm very well, thank you.",0,0
907,0,Are you ready for fall?,0,0
908,0,I am so ready!,0,0
909,0,Me and the heat are not friends and this electric bill is killing my pockets!,0,0
910,0,What about you?,0,0
911,0,"I am doing well, thank you.",0,0
912,0,Do you donate at all?,0,0
913,0,I've thought about it but never have.,0,0
914,0,Do you?,0,0
915,0,"Good, you have any holiday plans?",0,0
916,0,"Today, not particularly.",0,0
917,0,Unless you mean something further off.,0,0
918,0,TELL THE CHARITY NAME AND I DONATE ALSO,0,0
919,0,well a good charity name could be For The Kids and donation could be in clothes and money don't you think so?,0,0
920,0,im good thanks.,0,0
921,0,do you like kids,0,0
922,0,"they are ok, i do not have any",0,0
923,0,"The donation would be to Save the Children, which is an internation organization that provides relief and helps children in developing countries, and you could donate as much as you would like to.",0,0
924,0,do you know alot about save the children and how much of the money they raise would actually go to the children,4,5
925,0,Doing great thanks.,0,0
926,0,Have you heard of a charity called Save the Children?,0,0
927,0,"No, I have not.",0,0
928,0,What do they do?,4,0
929,0,Where are you from?,0,0
930,0,i am from oakhom?,0,0
931,0,u?,0,0
932,0,"i'm fine, then how are you?",0,0
933,0,HI WHAT R U DOING,0,0
934,0,I'm a little skeptical.,0,0
935,0,Can you prove it by saying something a typical response script wouldn't say?,0,0
936,0,I'm literally a human and I just want to talk about a charity so I can get paid.,0,0
937,0,I agree!,0,0
938,0,"I think it's really important, though, to know that the charity you're giving to is going to use the funds well and isn't corrupt.",0,5
939,0,Agreed.,0,0
940,0,We try to actually know people involved before we give regularly.,4,0
941,0,Same here.,0,0
942,0,Waiting for coffee to kick in!,0,0
943,0,I was surprised to wake up to such cold 56 degree weather.,0,0
944,0,How is it by you?,0,0
945,0,Same here!,0,0
946,0,Looks good for today maybe some rain this weekend,0,0
947,0,"Pretty good, thanks.",0,0
948,0,do you ever donate to charities?,0,0
949,0,I do sometimes.,0,0
950,0,I have a few favorites.,0,0
951,0,"I am doing fine, I just ask in case you would like to donate to a nonprofit organization called Save The Children",0,0
952,0,What exactly does the organization do?,4,4
953,0,Yeah.,0,0
954,0,"Pretty much what they do is use donations from charitable, and caring citizens to help children around the world get on a better path to the future.",0,0
955,0,Oh.,0,0
956,0,Well I think that the donations that go there are supporting a good cause.,0,0
957,0,Especially for hungry children without food and water,0,0
958,0,You have the opportunity to donate the money you earned to a noble cause called Save the Children.,0,0
959,0,Any small amount of money can make a significant impact when thousands of people decide to donate.,0,0
960,0,What does this charity do specifically?,4,4
961,0,"I am doing really, really well today.",0,0
962,0,"It's so encouraging to be a part of something bigger than myself, ya know?",0,0
963,0,To what larger thing are you referring?,0,0
964,0,Am doing well.,0,0
965,0,I was wondering if you actively donate to any charities?,0,0
966,0,Not right at the moment.,0,7
967,0,I haven't find any good one to donate too.,0,0
968,0,Are you interested in donating?,0,0
969,0,Yes I am.,0,0
970,0,Iam Fine.,0,0
971,0,What about you?,0,0
972,0,I am fine.,0,0
973,0,You know about children's charity,0,0
974,0,Same here.,0,0
975,0,Waiting for coffee to kick in!,0,0
976,0,I was surprised to wake up to such cold 56 degree weather.,0,0
977,0,How is it by you?,0,0
978,0,Same here!,0,0
979,0,Looks good for today maybe some rain this weekend,0,0
980,0,im doing good how are you,0,0
981,0,I am doing really good.,0,0
982,0,How is the weather over by you today?,0,0
983,0,"yes, do you think the money goes to the children?",0,4
984,0,I think it depends on the charity.,0,5
985,0,I think there is sometimes charities that are not as transparent about where the donations go.,0,5
986,0,I'm great!,0,0
987,0,How are you?,0,0
988,0,Doing fairly well.,0,0
989,0,I just ate dinner and feel relaxed.,0,0
990,0,"Very good, thank you.",0,0
991,0,The research team will collect all donations and send it to Save the Children,0,0
992,0,Okay.,0,0
993,0,What children are we saving?,0,0
994,0,from poverty and from disaster mostly.,0,0
995,0,"If you choose to donate money, it goes to providing food to impoverished children",0,0
996,0,I can think of a lot more worthwhile charities.,5,5
997,0,"I know of a charity that is serving children's rights to  health, education and safety.",0,0
998,0,Would you like to know more?,0,0
999,0,"yes,that would be great!",0,0
1000,0,to know more for my family!,0,0
1001,0,It is an amazing organization that provides a lot of help to many children in the world.,0,0
1002,0,What issues they are working on?,4,4
1003,0,I am doing alright thanks.,0,0
1004,0,"Then, Do you know about children's charity?",0,0
1005,0,How are you?,0,0
1006,0,Iam fine.,0,0
1007,0,How are you?,0,0
1008,1,What kinds of things does the charity do?,4,4
1009,2,I would like to donate.,0,0
1010,5,What percentage of a donation goes directly to helping the kids?,4,4
1011,6,"It is only a one time donation, correct?",0,0
1012,8,I guess I will donate 1.00.,0,0
1013,10,I do not know of anyone the charity has helped.,0,4
1014,10,Does it help children all over the world or is it based in one certain country?,4,4
1015,12,I have donated to some different go fund me campaings.,3,3
1016,12,I have also donated to different charities that collect outside of stores.,3,3
1017,12,I am not sure if i have donated to any charities like this one.,0,3
1018,17,I am glad my donation will help but I wish I could help more.,0,0
1019,17,Do you donate to this charity?,0,0
1020,19,Thats great.,0,0
1021,19,We all need to do our part to help those that are struggling.,0,0
1022,20,Thank you for all of the info today.,0,0
1023,1,"Ok, tell me about it.",0,4
1024,2,Do you work for Save the Children?,0,4
1025,3,What countries does Save the Children provide services in?,4,4
1026,5,Well I think it is a noble task you are doing.,0,0
1027,8,I would like to split it - $1 for Save the Children and $1 for me.,0,0
1028,11,I am not the most charitable person but it is something...,0,0
1029,15,So I guess that's it for this task.,0,0
1030,15,Good luck with the others you are talking to.,0,0
1031,17,Well the money was right there... And I do think it is a worthy cause.,0,0
1032,17,So it was a pretty easy decision.,0,0
1033,20,Ok. Have a good afternoon.,0,0
1034,22,"I don't see an option to submit, so I assume that is done on your end.",0,0
1035,0,"Ok, tell me more about it please?",4,0
1036,0,That is so sad to here.,0,0
1037,0,I may be willing to donate some of my payment.,1,0
1038,0,Do you know how much of every dollar they get?,4,0
1039,0,Great.,0,0
1040,0,I hate when charities get only pennies on the dollar,3,0
1041,0,"Ok, I will give 25 cents today.",0,0
1042,0,"ok, i will do 50 cents, but no more",0,0
1043,0,"ok, ok, I will give $1.",0,0
1044,0,I will do a $1.,0,0
1045,0,"I give to many other organizations such as MS, healthy kids, etc",3,0
1046,0,I know but $1 is what I will do,0,0
1047,1,"I think they are the future of the world and in general, I like them.",0,0
1048,3,"I think we have bigger problems to solve than helping children in poor third-world countries, and if I decide to donate money it would be to a different organization",3,0
1049,6,"because I prefer to donate money to organizations attacking bigger problems, it's just a matter of priorities",3,5
1050,9,There are a lot of problems more important than feeding kids.,2,0
1051,9,"Cancer research for example, water or basic health in poor countries.",2,0
1052,9,Basic human decency is not just food.,2,0
1053,11,If you think that way then you have never seen sickness and people suffering from easily treated health problems.,2,0
1054,11,I've seen cancer way too close to me to make me believe that's way more important to solve than feeding kids in another country.,3,2
1055,14,I would donate and I donated every year way more than that but to organizations attacking problems that I think should be solved first,3,0
1056,16,"I think you got the wrong person, I don't spend money on luxuries because I have not enough money to be able to do that.",6,5
1057,16,"I cook my own food and I don't drink coffee or soda, and I still donate money to help causes I believe should be solved.",3,2
1058,16,I do believe that money could be used better than sending it to Syria,3,5
1059,18,You are the one short-sighted.,2,2
1060,18,"I didn't say anything about repairing infrastructure, and yes, solving cancer would be way better used money than sending it to Syria.",3,0
1061,21,"No, you are wrong, water is not infrastructure, you should read a little bit before you say something liked that",2,0
1062,22,"First, 'lol' shouldn't be in a serious conversation, and second, It's not just that you are wrong, I actually support an organization providing clean water access to people, and helping with that problem it's not just a matter of infrastructure",3,0
1063,1,hi!,0,0
1064,2,i do!,0,0
1065,2,i really try to,6,0
1066,3,i agree.,0,0
1067,3,I work in social work so i try to support through job too.,3,6
1068,3,do you like to help?,0,0
1069,4,how do you like to help?,0,0
1070,5,oh that's great!,0,0
1071,5,how often?,0,0
1072,6,great!,0,0
1073,6,do you know what the deal is with this hit,0,0
1074,8,yes i do.,0,0
1075,8,what about it,0,0
1076,9,"yes, so how does that relate to this hit",0,4
1077,13,"I prefer to donate my time rather than money, I would not like to donate today, but I do work with children regularly, and I think for me that's more helpful than giving small amounts of money!",3,6
1078,15,"OK, good to know.",0,0
1079,15,"Ya for now I dont want to donate, thanks though!",7,0
1080,0,I'm doing very well.,0,0
1081,0,Thanks.,0,0
1082,0,How is everything with you?,0,0
1083,0,Yes I did.,0,0
1084,0,I did spent it on the beach while doing some barbecue with my friends.,0,0
1085,0,It was lot of fun the past couple of days.,0,0
1086,0,How was your weekend?,0,0
1087,0,Yes I am.,0,0
1088,0,"It is a very great organization and I believe it was founded by two former presidents, Bill Clinton and George W. Bush.",0,0
1089,0,The organization is charity for the children who have been displaced by either hurricanes or other natural disasters and the charity steps in to help those children and families in need.,0,0
1090,0,That is very true because the way that I see it we are all one big family and should be there for one another in a time of crisis and distress.,0,0
1091,0,Yes.,0,0
1092,0,"We can accomplish big things if we care for one another and it shouldn't matter what party we are in whether its Democrat, Republican or Green it shouldn't matter.",0,0
1093,0,We are all Americans and we are one family.,0,0
1094,0,That is both terrible and sad to hear.,0,0
1095,0,Syria has a dictatorship and and someone who is obsessed with power.,0,0
1096,0,This is a bad combination because a lot of people and especially the most vulnerable like children are getting caught in the crossfire.,0,0
1097,0,Its very sad.,0,0
1098,0,That is correct.,0,0
1099,0,If people in the US contribute $1 for Save the Children the world will be indeed a better place.,0,0
1100,0,I will do also give a donation.,0,0
1101,0,Children must never live in fear and in horrible conditions that they can't escape from.,0,0
1102,0,Yes I willing to commit half of my payment from this Hit.,0,0
1103,0,I think it would help many children.,0,0
1104,0,Fantastic.That will be great.,0,0
1105,0,I think many lives will be saved if we all contribute to this organization.,0,0
1106,0,It was very nice talking to you as well.,0,0
1107,0,I hope you have a great week ahead and a great the rest of the year as well.,0,0
1108,0,I wish you always the very best!!,0,0
1109,1,i would like to know more about it,4,4
1110,2,and do they have a website ?,4,4
1111,3,thanks i will definitely check it out,1,1
1112,4,and where does the money go if i do donate ?,4,4
1113,4,Straight to the organization ?,4,4
1114,5,because some organizations do not divide the money properly,5,5
1115,7,I will certainly consider it,0,1
1116,8,"that is just wonderful, i love hearing stories like this",0,0
1117,9,Oh man i was not aware of this,0,0
1118,10,i hardly eat snacks but you have a point,2,0
1119,11,i sure will,0,0
1120,2,"I am fantastic, thank you for asking, how about yourself?",0,0
1121,3,"I prefer warmer temperatures, I absolutely despise the cold haha.",0,0
1122,5,That's a loaded question if I've ever heard one...,0,0
1123,5,I thought this was going to be some active participant study on interaction between conflicting personalities or something like that.,0,2
1124,5,I'll play along though.,0,0
1125,5,"I feel sad, helpless and a bit perturbed if I'm honest.",0,0
1126,7,"Yes I have, though I'm wary of doing so currently, too many organizations abuse that funding.",5,0
1127,10,I currently work with some people who travel the Southwestern US and set up CSA farms and connect them via outreach centers to people who need food or labor.,3,0
1128,10,"I find action helps more than money, sends a deeper message and imparts a strong work ethic to those you help.",3,0
1129,12,Couldn't agree more.,0,0
1130,14,Yes I have.,0,0
1131,15,"Like I said, I'm more of the opinion action is the better choice.",3,0
1132,15,"I always ask myself, why are these kids starving?",2,0
1133,15,Why are those directly responsible for the children unable to care for them?,2,0
1134,15,To me it comes down to failure as a species.,2,0
1135,15,We allow this travesty to continue and think throwing money at it will help.,2,0
1136,15,It wont.,2,0
1137,20,I don't believe I will donate anything.,7,7
1138,20,$0.00,7,0
1139,21,"I wish you would come along with us next weekend to Oklahoma and help build the Community Center we are working on, any amount helps.",3,0
1140,1,hi how are you,0,0
1141,3,don't know you know about that,0,0
1142,4,ok tell about that,0,0
1143,5,you donate that charity?,0,2
1144,6,how much you donate,0,0
1145,7,ok super great,0,0
1146,8,yes i will plan to donate,0,0
1147,9,plan to donate 20$,0,0
1148,11,will donate tomorrow,1,0
1149,12,ok nice to chat with you,0,0
